RegionID,RegionName,State,Metro,CountyName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08
39082,Huron,CA,Fresno,Fresno,5072,140900,139600,138100,136300,134400,133100,132000,129800,127500,126100,125800,125600,125000,124900,125600,125700,124500,121700,118600,117400,116300,113200,108800,104500,101000,98700,97200,97200,98900,100900,102700,103900,103800,102900,102900,104000,105100,104900,105100,106100,106900,107300,108500,109700,110600,111700,112700,114100,116000,118700,121100,121500,120900,121700,123700,126000,128300,129700,129700,130000,131100,132200,132500,133600,135500,137500,138200,137400,137000,138400,139500,139700,141300,144900,148300,150200,151000,150900,149600,148300
10725,Caruthers,CA,Fresno,Fresno,5073,133300,132000,131600,129600,127700,127200,126800,125400,123200,120700,118700,116700,115200,115800,117400,117600,115700,111900,107000,103800,102500,101400,99000,96400,94200,93000,92400,92500,93000,94600,96600,98300,99300,100800,102700,104400,105900,106700,107200,108600,110000,110300,111700,114200,115900,116500,118300,121400,124200,125100,125000,125300,126300,127300,127900,128700,130500,132800,134200,135400,136600,137800,139900,142200,143800,144600,145000,144900,145200,146400,147700,147900,147000,147400,149000,150800,152100,154200,157700,161200
29536,Sloughhouse,CA,Sacramento,Sacramento,5083,373600,374400,370500,366500,361400,355000,348300,340700,334400,331000,328300,323500,316800,310500,307300,305700,304800,304300,303400,302700,302700,303300,305000,305500,302900,302500,305300,309600,313500,316700,319800,325100,331200,336200,341900,348400,354600,359500,364500,369300,374200,380100,388500,396000,399400,401100,404100,404700,402000,399900,401500,404100,407600,410600,412800,414000,415500,418700,425100,430600,433200,434000,435000,435700,439400,445500,451300,455200,458800,461300,462200,462500,464200,467300,467900,464800,462100,462000,462300,462100
116042,Ladera Heights,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5121,731800,726200,725400,730700,731800,727000,722200,718200,710000,701300,696700,698000,698700,698600,699600,703900,703500,695400,687600,682600,674300,666000,663800,665200,666400,664600,661700,661000,665600,672800,678100,684900,702700,724500,737100,735400,727600,724100,729800,736600,744400,757400,770500,778200,788100,801000,813800,823700,830300,835600,835300,842200,859600,873700,877000,880400,882800,894000,911300,929400,948800,964000,980300,1001200,1015100,1018800,1027000,1033700,1023400,999300,981600,976000,977000,984700,993400,993700,989900,988400,987700,985800
55294,Yreka,CA,,Siskiyou,5126,154400,156400,154900,154000,153400,151800,150000,148300,147500,147100,146500,144700,142400,140200,138700,137400,135500,133700,133000,132900,132400,131700,130300,127000,123500,121900,122300,122800,123100,123100,122900,123600,125500,128000,129600,129800,129200,129100,129100,129200,129800,130400,130300,129400,128700,127800,127200,128700,132300,135500,137200,138200,139200,140900,142100,141900,140800,139700,138900,138000,136600,135800,135600,134800,133700,133100,133900,135600,136800,137300,138900,140400,140200,139800,139800,139700,140500,141100,141200,141400
49139,Elverta,CA,Sacramento,Sacramento,5148,194200,191600,188100,186500,185300,181900,177800,173800,170200,168500,167800,166800,164700,162900,162200,160900,159000,157300,154600,151300,149400,147800,145400,144200,145200,145100,142600,140700,140600,141000,142400,146100,150400,153500,156800,160000,163100,168800,176700,182500,187500,195000,204400,213200,220600,225800,229300,232300,235500,238500,239700,241300,245300,250600,254400,255900,256200,258400,262400,263800,262400,262000,267000,276500,286000,292300,296400,299100,300800,304000,309800,311800,308800,307000,308400,309600,311300,314800,318300,320000
28512,Hilmar,CA,Merced,Merced,5201,179500,175900,170300,167600,167200,164800,162600,162600,162800,161200,158500,156700,154300,154600,157700,161000,161000,162300,162800,160500,155700,151100,147800,145500,144500,144400,143900,144400,145400,146700,148300,150900,152700,154300,156000,158200,160500,162400,164300,166800,170300,173700,176600,178900,182300,187000,194200,201500,206800,209700,213100,215600,218000,220600,225000,231100,233500,231900,230300,229600,228600,228400,228000,228600,231000,234500,238300,242300,246700,250800,253700,254400,253800,253900,254800,254600,254900,256500,257200,256700
33846,San Martin,CA,San Jose,Santa Clara,5209,673300,671700,668400,657100,642500,630300,624900,619300,610000,602600,599600,597900,594400,591000,585200,583700,591200,601800,607300,611500,617700,623000,621300,613900,610900,617100,626100,631300,635500,638400,635500,631000,629500,631300,635500,641000,643900,648400,660900,676300,687200,696900,710000,723600,736700,750200,765700,781100,791900,798700,803900,807200,809500,811700,816700,825900,834800,839800,847600,858900,864700,866600,869500,873800,880200,886600,888100,890500,896300,900200,897300,890900,888900,893200,899900,905400,909700,916800,927100,935600
34252,Terra Bella,CA,Visalia,Tulare,5219,150600,147800,146100,145100,144300,141600,138300,137200,136300,135000,133200,130500,126600,123900,122500,122600,123100,122800,122600,122700,122400,121500,121500,122400,123900,125200,125500,124200,123800,124900,127400,130000,131700,133900,137200,139600,141000,142000,144000,147200,149900,151400,152200,152400,152500,152200,152100,153200,155000,156100,156800,157500,159200,161800,163800,166200,168200,169400,170900,171900,170800,169800,170500,171600,173600,178500,185300,188600,186700,185200,186100,187800,190700,193600,195800,198900,202300,203600,204800,205900
118227,South Yuba City,CA,Yuba City,Sutter,5226,159500,159000,158800,159200,160600,162100,162700,163400,161200,157200,154500,153900,152900,151600,150400,149200,147900,146900,146400,146500,147000,147300,147500,146800,145200,143900,144400,144500,144200,144600,145400,145400,145800,147000,147300,147000,148400,151000,154000,157300,162700,171000,180100,186400,191100,195100,198700,201800,204800,207200,207900,207500,206900,207500,208300,208800,208800,209900,212100,213900,215100,214200,212400,212100,212800,212700,214200,217700,221600,225100,228200,230500,230900,230500,230400,230900,231300,231100,231200,232400
11535,Freedom,CA,Santa Cruz,Santa Cruz,5234,263400,266700,265300,266400,267500,267900,269800,269900,268500,267200,264300,258200,253200,251600,252900,251700,251100,254900,259500,260800,261500,262400,262900,262400,261700,262200,264000,263700,261600,259500,258600,257200,255900,257000,261700,267600,273100,278500,283600,288200,292500,295400,297700,302700,309600,315300,321600,327800,331300,333100,335600,346300,362600,378200,390500,400300,404800,410300,418300,423300,423200,420600,419600,418700,418300,418000,418300,420200,422300,421000,417900,415400,414700,418300,424500,428000,428600,427100,425800,425500
26659,Quincy,CA,,Plumas,5254,196200,189700,185000,180300,175900,172000,169200,167300,165200,163400,162100,158500,153100,149200,147900,147400,146400,145900,146900,148800,150100,150800,151200,150800,149700,149000,149100,149300,149400,149000,148200,148500,150400,152600,152700,155100,165400,176200,178400,178600,181700,183100,182900,182300,181500,179300,175600,171100,167200,165000,164900,165800,169300,176900,182300,181700,182400,186300,189100,189500,187500,183600,182200,182800,182500,181000,180600,182400,184200,186200,191600,198600,203200,206200,209000,211300,212800,214200,216500,219700
3893,Burbank,CA,San Jose,Santa Clara,5257,413700,419600,426800,429600,428800,425400,421400,417200,415500,415900,417100,416400,411100,402700,395500,392100,392100,392900,393100,393100,391200,388100,384200,380600,379800,382400,385600,387800,390200,394900,402200,410200,416000,421000,426800,436900,448300,458800,466500,476300,488100,501200,511200,519700,527400,535800,544100,549400,551600,554800,558900,565100,575900,590400,600700,606000,610800,613700,613100,616000,622600,629000,634300,640500,647900,655000,661600,668300,677800,689400,700600,706500,708900,712600,722300,732900,737600,737700,737300,737300
39222,Kensington,CA,San Francisco,Contra Costa,5275,717700,698900,695800,694700,697200,701600,700800,696800,696000,694000,689700,693400,693800,684800,678000,670900,661800,655100,649700,644800,642700,641900,642400,639300,635600,639200,646700,653900,661600,671000,685200,701200,712300,719700,724900,734300,753500,777500,795800,811100,824200,829500,825600,821100,819200,820800,821100,818500,813400,806900,802500,800300,798600,797100,795300,788900,782100,778200,779000,782600,786800,791200,798500,810200,820000,827300,836300,846300,861900,883400,905500,923600,938100,947100,952400,956300,960800,967700,974200,979500
54970,Villa Park,CA,Los Angeles-Long Beach-Anaheim,Orange,5347,1027000,1016300,1023400,1031300,1027000,1028200,1035600,1043100,1040200,1026800,1015700,1012300,1010500,1009500,1005800,990500,964600,937500,925100,926200,931200,932100,928100,925700,935200,952200,974200,1001400,1031200,1036100,1026700,1022500,1034000,1053100,1077700,1090700,1099500,1110500,1125100,1143100,1161300,1178000,1188500,1198300,1209100,1212300,1205300,1208100,1221800,1237000,1246400,1249600,1250000,1241400,1221600,1206900,1207100,1214000,1230700,1250500,1269400,1280000,1275500,1262200,1255200,1261800,1279800,1296300,1298600,1296900,1291700,1286700,1276300,1265200,1257600,1253600,1247700,1256100,1276900,1294500
39843,Montecito,CA,Santa Maria-Santa Barbara,Santa Barbara,5410,2153100,2125800,2148600,2162500,2156100,2132500,2122500,2128700,2139500,2145900,2157000,2176800,2199000,2209500,2213400,2219700,2226700,2243800,2267600,2279700,2268000,2266200,2276700,2271700,2250500,2239600,2221400,2192100,2187100,2218700,2254000,2272200,2285400,2301400,2322900,2368700,2428600,2481700,2528900,2579100,2627200,2668600,2702200,2746000,2800600,2841200,2857500,2855100,2846200,2835000,2817500,2795200,2773400,2749000,2733900,2728000,2727200,2728200,2732900,2738500,2750500,2770700,2791100,2810400,2826900,2844500,2865000,2890400,2909400,2937900,2985400,3048000,3100800,3124500,3135200,3176400,3219800,3222500,3208900,3205800
114828,East La Mirada,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5411,385300,389800,390800,392600,393000,391700,389900,388600,387500,386600,386200,383500,379800,377000,374000,370300,368000,366800,365500,363800,362200,360900,359300,357100,354200,352000,352200,353700,357300,361900,366400,369500,372300,376000,381200,384700,386700,390800,397600,404100,409800,416200,422700,428600,433800,438400,442400,446200,450300,454600,458400,461800,465300,468200,470900,473400,475800,475800,474700,474200,474900,476500,478400,479500,480000,480400,481400,484000,488000,493300,498500,501500,502900,504900,508700,512900,515800,517300,519000,520700
43361,Redwood Valley,CA,Ukiah,Mendocino,5436,327300,326200,321300,319800,318500,317200,317900,319800,321900,324400,328300,332400,333600,329700,322000,312500,303600,297700,294900,292600,291200,290300,288900,286800,284200,283800,286500,286700,282000,278800,279200,279700,280100,285500,295600,303300,305300,306800,310700,318100,325300,328700,328900,329500,330600,332200,332400,330400,329400,332800,337000,342700,351600,359900,365100,371700,375600,376200,379400,380500,375800,372900,374700,377800,377800,374300,373500,376900,381600,385200,386000,385200,388500,392200,394500,395500,398400,401600,404300,405800
56896,Rescue,CA,Sacramento,El Dorado,5443,327200,328300,328900,324200,318600,319800,326100,331500,333200,331300,327400,324400,320100,313900,307900,304300,304200,305900,304700,302100,300200,294800,286600,280600,278700,278600,281300,284900,287500,287100,286400,288400,295100,303600,311000,317400,323200,329900,339000,348900,355300,358200,358700,358800,361900,368000,376900,385000,387700,387300,390000,393100,393300,393000,393800,392100,390600,393000,396500,395500,396300,400700,403500,405300,411100,418600,425100,431000,432800,431400,430400,429400,428100,429300,432300,434000,434100,433700,436200,439800
33847,San Miguel,CA,San Luis Obispo,San Luis Obispo,5450,262500,265500,260100,254200,249700,244900,240100,235400,232800,232400,231900,228900,223700,221100,223000,225300,225100,223400,222100,220800,218900,216500,214000,211700,211800,213200,213500,212300,211600,210500,208300,206300,207800,211800,216600,219500,220500,221200,223400,226200,229000,232200,237900,244900,250900,256200,261800,267100,270700,272300,274300,277100,278400,279100,280500,281400,280900,278400,276700,279100,283800,285900,286000,286200,287600,290000,291900,292400,292700,292900,294300,295700,296600,298500,300700,301100,301500,302900,304700,306000
18875,La Habra Heights,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5460,814900,820200,807400,803700,803100,801200,799900,797100,795000,794700,797700,799900,798200,793900,789400,782300,771100,762300,754200,746800,740000,739300,739600,734200,730600,742000,757200,761800,764200,772400,785700,798100,807500,811200,810500,807500,808700,812600,824200,838300,857100,877400,888700,882300,873600,871800,878500,884500,884800,886100,898200,930000,960300,971700,971600,977000,980800,984700,997600,1019300,1034700,1036600,1037400,1041900,1046200,1041800,1041200,1050100,1059400,1063100,1065000,1052200,1025900,1003400,990000,973500,955300,941000,930200,921400
32910,Mojave,CA,Bakersfield,Kern,5511,102800,104100,103200,101100,96300,92300,91000,90200,88100,87400,86500,85300,83900,82100,79300,77400,77200,76500,75200,74600,75500,74800,73100,71000,68900,66600,65000,63900,64300,65600,66500,66000,64700,64100,65000,66200,67000,67500,67800,68500,69900,71100,71400,71500,73000,76000,78300,78200,76800,75100,74200,74400,75100,75500,75400,75100,74800,74200,73500,73200,73200,73400,74300,75200,76100,77400,78000,78100,78200,77900,78100,79900,82700,86800,91400,94000,93900,92200,91200,91100
12410,Live Oak,CA,Yuba City,Sutter,5520,136400,138600,137500,138200,139500,141200,142200,141900,140700,138700,135600,132800,129800,127400,126100,125300,123000,119100,116300,116000,115600,114700,114500,114600,114800,115900,117300,117800,117200,116000,115500,116400,118100,119400,119800,119200,119200,120100,121100,121300,123700,129400,136900,142900,148000,152500,156700,159800,161900,164100,165700,165900,166600,170100,172500,172300,172300,174200,177600,180800,182900,183300,182800,182400,182600,182900,184800,186800,188000,188800,189200,188800,188200,188000,187300,187000,187900,189400,190900,193000
26968,Santa Ynez,CA,Santa Maria-Santa Barbara,Santa Barbara,5545,711400,690900,684700,671900,660900,653900,658800,662800,668300,668800,660400,644900,638100,631700,625600,618200,607800,596200,585400,569700,551200,535200,525000,519100,513500,511600,513600,519200,527400,539700,547500,547500,546100,551000,558600,570800,592900,610900,618200,623800,629300,629300,630500,635000,638500,643400,646800,647800,645600,647300,647000,647100,646200,651600,659400,669100,674100,676600,680500,688200,693200,695800,703000,711300,718900,724100,732400,742300,748300,746000,748100,754100,753800,750700,749000,746200,740100,730300,719800,713600
395645,Mather Air Force Base,CA,Sacramento,Sacramento,5613,240200,239600,239900,239100,238000,237100,235000,231200,228000,226200,224200,221600,218600,215500,212600,209800,206300,203400,202300,202900,202900,202400,202000,202300,202400,202600,202500,202700,204300,206900,209300,212300,216900,221100,225700,230600,234800,238100,243500,249700,255200,260900,268300,274800,279400,282800,286900,290800,293000,294400,296700,299600,302400,303200,302300,302100,302700,303400,305400,307600,309700,313000,316200,317400,317600,318300,318800,319900,321200,322800,324600,327200,329800,331500,332400,333600,335600,337700,340400,343100
30417,Ben Lomond,CA,Santa Cruz,Santa Cruz,5626,407000,405300,406200,407900,413200,418300,420500,421300,422300,419900,413400,406400,398500,390700,384400,378800,375300,376300,379100,380300,381700,382600,383400,382300,380200,377800,378900,381000,383200,384900,386400,385800,386700,390800,399700,410300,416100,418600,422900,426800,426400,427500,430100,434800,441800,452400,461000,466700,472000,479300,485700,491500,497500,500100,500300,500200,500500,503300,509900,515400,519500,522100,523500,524900,528100,533400,542700,553100,564600,577900,588700,595600,601500,608800,616000,624300,632100,637900,640800,643500
30642,Buellton,CA,Santa Maria-Santa Barbara,Santa Barbara,5664,428500,423300,415500,408400,402800,397100,392500,392900,397700,401500,399900,393100,385000,377500,372500,369900,370200,368000,361000,352600,345800,339100,335200,334000,331800,328900,327500,327900,329100,329800,331600,334400,337700,345000,356700,365400,370100,373800,376800,377800,382400,389700,395600,400800,406200,411300,416300,421300,425300,429900,435800,443700,450900,458800,466600,474200,480400,486200,489700,490800,489600,490600,494000,494900,494600,495500,500700,508900,514600,513200,511000,510800,508800,505400,505900,510000,514100,518600,525400,531900
26526,Pismo Beach,CA,San Luis Obispo,San Luis Obispo,5713,650700,655400,654300,652700,651000,642100,624700,607300,599800,599200,595700,588500,582600,584700,588100,589000,586400,584800,582300,577900,573300,568300,562500,558200,557100,553900,549900,547600,548300,550500,552800,555400,558900,565600,573700,579600,583000,587300,593700,600800,606200,612800,622300,631100,639000,648400,655800,660100,664800,668500,669100,671700,677000,681400,684500,687200,687800,687600,688800,692100,695700,699000,705100,713800,723000,733500,745700,756300,761100,765800,770300,770600,768100,768000,767600,768800,772000,775800,777900,778800
8996,Newcastle,CA,Sacramento,Placer,5789,404200,402200,399500,400400,402800,399400,395600,392700,388200,383700,379000,375600,377200,381800,381400,372700,359700,354200,352600,349600,344800,342800,340900,338700,336100,333900,333700,336500,344500,353700,360400,366500,375200,382900,391400,401300,408500,411500,414300,421700,432800,441200,444200,445400,448600,453100,458000,461400,465400,470800,475800,478200,479400,483600,492200,502100,508500,512700,517800,526300,534400,541600,547300,550000,550500,552000,553200,555100,557500,558400,557700,553900,546800,542900,546100,551400,556400,561500,563500,562400
39870,Morongo Valley,CA,Riverside,San Bernardino,5813,122200,121400,119500,117600,115700,114100,113100,111400,109600,106400,102700,97900,92400,89200,89600,90500,90700,91400,92500,93800,94500,95500,95200,93100,90600,89800,89300,88100,88100,90100,92300,93000,93000,93600,95100,96400,97300,97300,97400,99200,102800,105800,107400,108800,110600,112300,112900,113600,115900,118500,119900,120100,118600,116400,115900,116400,116600,117200,120200,123900,125800,126900,128700,130900,132600,133900,134700,135600,136400,137500,138400,139300,141100,142100,142900,144500,145600,144600,144400,144900
41987,Brisbane,CA,San Francisco,San Mateo,5829,552800,557200,551300,544700,534400,526500,525100,526200,522400,517700,519500,524300,527900,527900,523800,519300,516400,511000,501800,494200,491100,489300,490900,493200,489700,485100,485900,490100,495200,502000,508500,514300,517400,522600,532000,538300,540100,550900,569000,580300,583400,588200,599100,612200,621700,628400,635400,639800,641600,642300,645000,647600,652900,657400,657000,651500,652800,661900,670900,674600,680000,690600,703400,718700,739500,757500,767300,770500,770500,771500,777700,784400,791600,796100,798200,799300,801400,802600,805100,807700
18914,Lake Isabella,CA,Bakersfield,Kern,5885,147600,147500,145900,145000,143800,142300,140100,138300,135200,132100,130100,127800,124500,122800,122000,120800,119100,117700,116600,115400,114000,112900,112300,112500,114100,115400,116300,117600,119000,119600,120000,120200,120600,119900,118600,118200,117700,115900,114700,115100,114900,114200,113900,114700,116100,118200,120400,121700,122200,122800,123400,124100,125300,126200,127000,127100,126100,125200,125900,126000,124600,123400,122600,121100,120900,121900,122900,123300,124100,125200,125700,125100,124400,124900,126300,127200,127000,127200,128100,128800
16677,Acton,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5894,426600,432200,430100,430600,432700,434000,433100,430500,428000,426400,425200,423500,421300,418000,413700,408100,401800,394900,386600,379500,373700,368500,364700,362600,359500,357200,357100,357300,358600,361600,368800,379700,387400,389500,393700,398500,400300,403200,408400,410800,412400,417600,424700,428000,428700,430200,431200,431000,432600,437100,442600,449000,455900,462500,468200,472000,473600,475400,478500,481600,485600,489400,491400,493400,494800,494200,494500,497800,505700,516700,525700,527300,524700,524700,530700,538500,544100,546500,546400,546100
13318,Pixley,CA,Visalia,Tulare,5924,100500,98400,97200,97000,96400,94700,92800,90900,89200,88200,87400,86200,85100,84100,83200,82800,83300,83700,83700,84200,85000,84300,83400,83300,82800,81700,80600,80100,80500,81400,81800,81800,81800,82300,83200,83700,83400,83400,84000,84600,85900,87600,89100,91100,93200,94400,96000,98000,99600,100900,102300,102800,103000,103200,103800,105300,107400,110100,113300,115900,117400,117600,117500,118000,118700,119600,120300,120300,120300,120800,121300,122700,124300,125300,126300,128300,129900,131100,132400,133500
17264,Cambria,CA,San Luis Obispo,San Luis Obispo,5960,608800,616400,610400,601600,585300,568000,554400,543800,532500,523200,518300,512900,500100,489200,486200,487000,488300,488800,489900,492200,497300,502200,504000,501800,502700,504800,505300,505500,507200,507200,507900,508800,510400,511800,510800,506100,502000,500600,504200,510200,517300,527100,538900,550600,559800,566000,572000,579200,587700,596500,605200,612900,617300,615800,614200,616300,620600,624000,626500,627700,629100,630500,630800,629400,630800,637100,644700,649500,652800,655000,656100,654200,651300,648000,642800,636600,636400,641500,644200,643700
52481,Helendale,CA,Riverside,San Bernardino,6022,130400,126700,127400,131800,134100,130700,129300,131700,129600,120900,115400,115200,115300,113800,114600,115800,113700,110600,109100,104500,99200,98000,99800,100600,100700,100800,100400,98800,97600,97700,97800,98100,99400,101200,101800,101600,101600,103000,105100,107800,111300,115000,117300,119500,122700,126200,128700,130100,130500,130500,130100,129700,131100,133500,136100,138700,141300,143400,144800,145200,145000,143500,142600,143800,146300,149900,154300,156100,156200,157200,158900,160000,159800,165000,172500,175000,173800,174300,173700,173400
15893,Wheatland,CA,Yuba City,Yuba,6031,180200,180200,177500,174200,170600,168400,168100,168200,166500,163500,161800,159700,156000,152400,150500,148400,148000,149400,150900,151400,151700,152000,152500,152000,150100,147700,146400,146900,148400,148700,148800,149800,151000,152400,154500,155800,156300,157000,158600,161100,162600,162200,163700,168200,174800,182500,189600,193500,195700,198800,202400,205000,207500,211400,215200,218300,221100,223600,225600,227100,227400,227000,227400,228200,230800,235200,238200,238900,240000,242800,244400,244400,244500,245300,246600,247800,249600,252400,256100,258900
13695,San Joaquin,CA,Fresno,Fresno,6083,116600,114100,113100,110800,108600,106600,104600,102000,99300,97000,94900,93000,91400,90200,89000,88600,88300,87200,85300,83900,83500,83500,83000,82200,81500,81000,81400,82800,84300,86400,89100,91600,93500,94700,95200,95400,95900,96300,96300,96600,97700,98900,100200,101800,103100,103800,105000,107900,111200,112900,113500,113900,114000,113600,113600,114800,116200,117600,119300,121100,121700,123000,125300,126100,124500,123100,121800,120200,120000,121500,123000,123800,124400,125200,126000,126900,128600,131100,133300,134800
57218,Felton,CA,Santa Cruz,Santa Cruz,6100,357500,354800,357700,358800,360600,364100,365800,365900,366400,366900,364200,360200,355900,349200,343000,339200,337400,336500,337300,338300,339300,337400,335600,334200,332400,329400,326700,321700,316400,313100,313000,313000,312900,315300,321000,329000,336400,343800,352500,360800,367800,374900,381100,387300,394900,402400,410200,416800,422700,426100,428800,433100,438700,443900,451600,459300,463900,468300,474000,478900,481200,483000,485700,489800,491900,493100,493400,495000,498200,503500,509000,514900,519000,524700,531500,538300,544200,549300,551000,551900
16583,Portola Valley,CA,San Francisco,San Mateo,6133,2223100,2240300,2184000,2133700,2095700,2083800,2090800,2111400,2139900,2162300,2183500,2220000,2266600,2301000,2313400,2305900,2269400,2212800,2188600,2182600,2168800,2168100,2192000,2203900,2185100,2165500,2185200,2232800,2309300,2410600,2487800,2536200,2605700,2677800,2738400,2742800,2730100,2782400,2879000,2944500,2981900,3001300,3008000,3018400,3011700,3010600,3033600,3056000,3071700,3092800,3114600,3132500,3143700,3144200,3152800,3167800,3181100,3204000,3245400,3299700,3358900,3413500,3457700,3494000,3529600,3549500,3550100,3547700,3556300,3567200,3559700,3527700,3516700,3529800,3546700,3566500,3598500,3617800,3610100,3591000
40110,Oak View,CA,Ventura,Ventura,6190,394600,392900,393300,389800,385600,383300,383800,386400,387400,386700,388900,391100,387700,381800,378700,374600,370300,364900,354300,340200,329300,323800,322600,322100,318700,315200,315100,319400,325100,330900,336100,339500,341500,344400,348000,351900,357100,361700,366700,375000,387800,402200,415400,426100,433000,434800,435700,437700,441000,446400,450900,451400,451700,455900,460700,464400,469700,477100,482100,482300,481900,484000,484500,482500,482800,485400,489700,497700,506200,512000,513800,512300,512900,518000,522900,524600,524900,526900,530800,534500
114651,Del Monte Forest,CA,Salinas,Monterey,6212,1249700,1262100,1264000,1267500,1265800,1257100,1252700,1253300,1243000,1221200,1196600,1175100,1158600,1156700,1179500,1203700,1204000,1191000,1169100,1141000,1129800,1147500,1177100,1198500,1212300,1221300,1217100,1207000,1210000,1220200,1225800,1231400,1240500,1251100,1255800,1255600,1246100,1236500,1240600,1257200,1268900,1284200,1301800,1317300,1332700,1346100,1364400,1391400,1417100,1446700,1474200,1489000,1505800,1519400,1523600,1536200,1546300,1542400,1545100,1553200,1558400,1566600,1580900,1580100,1570100,1551900,1537400,1528300,1520400,1507000,1501800,1504800,1509600,1511800,1511100,1512600,1519500,1541300,1570000,1590900
7809,Weed,CA,,Siskiyou,6221,163400,163000,162200,162200,162400,161400,160100,159100,157900,156200,154300,152200,149800,147500,145300,143000,140500,138300,137200,135900,133700,131900,131000,129000,126600,125000,124100,123300,122700,122400,122700,123000,124700,127900,131000,132400,132400,132400,134000,135800,136800,137600,138900,140400,141000,140700,141300,144000,147300,149500,149300,149500,151000,152000,151700,151400,151900,153300,154400,154200,153500,153800,154400,153800,152500,152600,153400,154200,155400,155800,153900,152100,152300,153800,154500,154100,153900,154000,154100,154400
5482,Lake Arrowhead,CA,Riverside,San Bernardino,6269,279200,273700,271900,268200,265300,262900,261400,261900,264000,264600,263700,261800,258000,253500,248500,243500,239000,236600,235900,234700,230500,225300,220100,215900,213400,213000,212600,212200,213100,215800,216900,215800,216000,218300,221000,224000,226800,230200,234500,240200,242500,240000,238500,242800,246200,248300,252800,259400,264000,264400,265000,263800,261700,261000,261700,260100,259300,259800,261900,264500,265200,265600,266900,268500,270200,272800,275400,278300,279900,279800,278200,275700,274400,275200,278000,281700,286700,292400,297900,301100
17174,Broadmoor Village,CA,San Francisco,San Mateo,6365,491900,499700,495700,491100,486600,485800,488400,490600,489400,483900,480100,478900,479700,481300,480100,475900,471000,464700,458700,456100,457900,461400,462200,458700,453500,448900,447200,450100,453300,455400,458900,462400,466700,475800,487800,496300,501800,513000,531500,546600,554800,560900,563300,564800,571800,580100,586800,591300,595900,600500,607000,612200,617600,624900,631800,636300,642700,651700,658600,663400,670400,680500,690200,698200,707700,717800,725700,733300,737500,737300,741200,748700,757700,766200,772800,779300,791300,802600,810600,816200
51274,Carmel Valley,CA,Salinas,Monterey,6399,758800,751200,759100,761400,756500,749900,745700,741400,731400,720100,707300,696100,691700,691700,689700,684500,672700,659100,645200,631300,617000,607900,605900,608700,610200,612600,615600,622200,632300,640000,645800,657700,675300,691700,700300,704600,705100,704100,705500,713600,721400,729700,735800,740800,749000,761800,778000,793300,806400,816000,822100,820200,813600,805800,803700,807800,812500,815000,816800,820100,822900,828100,835900,846900,854300,860500,868700,880700,889100,893300,897600,906400,918100,927500,936200,945700,950400,954100,961500,967900
39132,Jackson,CA,,Amador,6404,274700,271200,266600,264500,261100,255200,252300,253600,255400,254100,253800,253800,249500,244600,243800,242200,237900,235900,232800,227500,225600,225700,224100,220500,216700,213900,214000,214500,215600,217000,219400,221300,221600,221200,222500,222900,222100,221700,221500,221400,222400,225100,229100,232800,234800,236600,236900,235700,234700,234600,234300,235600,237700,239600,242400,245700,248600,253800,259400,259600,256900,254900,254100,253600,253400,253600,256500,261000,265800,271300,277600,279700,278300,277600,278500,280000,283500,287500,290800,293300
46477,Meadow Vista,CA,Sacramento,Placer,6424,315500,314300,313900,311600,306900,302800,299500,297600,294800,291400,289100,289000,291500,294400,294700,294100,293200,293000,294400,297400,297700,297400,296800,295300,292800,290100,287500,287900,291500,294600,298100,302500,306400,307200,306900,308700,310900,311800,314300,319400,327300,335400,339900,341200,344700,350500,357000,362900,368500,373600,376900,378300,379400,380900,381300,381400,382500,384200,387500,391900,394200,395000,397200,400100,402800,405700,408600,411400,414700,418500,423400,427800,430200,432500,437600,442400,445200,448100,453600,458700
5147,Hidden Valley Lake,CA,Clearlake,Lake,6463,177400,173000,169800,168900,165800,160800,154000,148200,143000,139000,136900,136000,134200,130900,127600,123200,121600,122500,124000,123700,124200,124600,124100,122000,121200,121300,121200,121500,122400,123600,125500,128700,131900,134200,135700,138800,143200,148100,152500,156600,158400,159400,161200,164500,167700,171200,173600,176000,179800,186500,195400,205100,212700,219500,225800,230400,232300,234100,236100,238200,239600,239200,237300,235900,235800,237300,239700,240300,240100,241500,244500,247200,250500,254800,258900,262500,265900,269200,272300,274500
